Input Start Date,Input End Date,Start Date,End Date,Model Result,Buy/Hold Result,Delta,Model Sharpe,Buy/Hold Sharpe
2000-07-29,2001-07-29,2000-08-01 00:00:00,2001-07-27 00:00:00,-2.82,-15.09,12.27,-0.13393,-0.627805
2019-03-13 00:00:00,2020-03-12 00:00:00,2019-03-14 00:00:00,2020-03-11 00:00:00,-6.47,-0.57,-5.9,-0.349109,0.064135
2002-10-14 00:00:00,2003-10-14 00:00:00,2002-10-15 00:00:00,2003-10-13 00:00:00,3.16,20.21,-17.05,0.382224,1.075941
2012-12-14 00:00:00,2013-12-14 00:00:00,2012-12-17 00:00:00,2013-12-13 00:00:00,12.01,26.6,-14.59,2.550186,2.164247
2002-08-19 00:00:00,2003-08-19 00:00:00,2002-08-20 00:00:00,2003-08-18 00:00:00,8.6,8.28,0.32,0.778472,0.465253
2005-12-18 00:00:00,2006-12-18 00:00:00,2005-12-20 00:00:00,2006-12-15 00:00:00,1.58,15.21,-13.63,0.54342,1.47434
2006-06-05 00:00:00,2007-06-05 00:00:00,2006-06-06 00:00:00,2007-06-04 00:00:00,0.74,23.77,-23.03,0.305172,2.18861
2022-10-08 00:00:00,2023-10-08 00:00:00,2022-10-11 00:00:00,2023-10-06 00:00:00,21.55,21.96,-0.41,1.704345,1.310163
2009-01-05 00:00:00,2010-01-05 00:00:00,2009-01-06 00:00:00,2010-01-04 00:00:00,-5.37,24.05,-29.42,-0.31055,0.948976
2016-01-06 00:00:00,2017-01-05 00:00:00,2016-01-07 00:00:00,2017-01-04 00:00:00,13.49,19.27,-5.78,1.75733,1.456772
2008-08-09 00:00:00,2009-08-09 00:00:00,2008-08-12 00:00:00,2009-08-07 00:00:00,-45.85,-19.65,-26.2,-1.851991,-0.257255
2005-12-05 00:00:00,2006-12-05 00:00:00,2005-12-06 00:00:00,2006-12-04 00:00:00,2.64,13.44,-10.8,0.843233,1.31337
2013-11-24 00:00:00,2014-11-24 00:00:00,2013-11-26 00:00:00,2014-11-21 00:00:00,4.98,16.61,-11.63,1.045069,1.502753
2004-07-07 00:00:00,2005-07-07 00:00:00,2004-07-08 00:00:00,2005-07-06 00:00:00,4.57,9.36,-4.79,1.246935,0.895369
2015-04-17 00:00:00,2016-04-16 00:00:00,2015-04-20 00:00:00,2016-04-15 00:00:00,19.24,1.13,18.11,1.997379,0.150892
2016-07-30 00:00:00,2017-07-30 00:00:00,2016-08-02 00:00:00,2017-07-28 00:00:00,7.09,16.88,-9.79,1.215068,2.000533
2006-06-11 00:00:00,2007-06-11 00:00:00,2006-06-13 00:00:00,2007-06-08 00:00:00,4.23,25.53,-21.3,1.340278,2.304382
2010-01-26 00:00:00,2011-01-26 00:00:00,2010-01-27 00:00:00,2011-01-25 00:00:00,-3.5,19.92,-23.42,-0.323904,1.126502
2007-02-07 00:00:00,2008-02-07 00:00:00,2007-02-08 00:00:00,2008-02-06 00:00:00,0.41,-6.56,6.97,0.09007,-0.305731
2004-03-26 00:00:00,2005-03-26 00:00:00,2004-03-29 00:00:00,2005-03-24 00:00:00,4.94,6.08,-1.14,1.400413,0.610409
2021-10-10 00:00:00,2022-10-10 00:00:00,2021-10-12 00:00:00,2022-10-07 00:00:00,7.45,-15.07,22.52,0.501435,-0.622852
2015-06-27 00:00:00,2016-06-26 00:00:00,2015-06-30 00:00:00,2016-06-24 00:00:00,10.73,0.87,9.86,1.106658,0.136516
2005-06-25 00:00:00,2006-06-25 00:00:00,2005-06-28 00:00:00,2006-06-23 00:00:00,2.14,5.44,-3.3,0.575714,0.563163
2024-03-08 00:00:00,2025-03-08 00:00:00,2024-03-11 00:00:00,2025-03-07 00:00:00,10.34,14.09,-3.75,1.480733,1.085135
2002-05-29 00:00:00,2003-05-29 00:00:00,2002-05-30 00:00:00,2003-05-28 00:00:00,-4.09,-9.07,4.98,-0.251875,-0.215904
2006-11-20 00:00:00,2007-11-20 00:00:00,2006-11-21 00:00:00,2007-11-19 00:00:00,5.49,4.13,1.36,0.852382,0.354308
2009-08-18 00:00:00,2010-08-18 00:00:00,2009-08-19 00:00:00,2010-08-17 00:00:00,-7.04,11.73,-18.77,-0.729244,0.693598
2000-08-20 00:00:00,2001-08-20 00:00:00,2000-08-22 00:00:00,2001-08-17 00:00:00,-5.83,-21.43,15.6,-0.380279,-0.975606
2007-09-19 00:00:00,2008-09-18 00:00:00,2007-09-20 00:00:00,2008-09-17 00:00:00,-1.63,-21.88,20.25,-0.092701,-1.071659
2021-11-12 00:00:00,2022-11-12 00:00:00,2021-11-15 00:00:00,2022-11-11 00:00:00,4.7,-13.45,18.15,0.340652,-0.483463
2005-10-07 00:00:00,2006-10-07 00:00:00,2005-10-10 00:00:00,2006-10-06 00:00:00,1.62,15.91,-14.29,0.441913,1.452347
2018-10-04 00:00:00,2019-10-04 00:00:00,2018-10-05 00:00:00,2019-10-03 00:00:00,-8.78,2.91,-11.69,-0.741538,0.255896
2000-10-31 00:00:00,2001-10-31 00:00:00,2000-11-01 00:00:00,2001-10-30 00:00:00,-5.03,-24.56,19.53,-0.297578,-1.117601
2016-11-20 00:00:00,2017-11-20 00:00:00,2016-11-22 00:00:00,2017-11-17 00:00:00,8.57,19.27,-10.7,1.711233,2.630009
2021-03-22 00:00:00,2022-03-22 00:00:00,2021-03-23 00:00:00,2022-03-21 00:00:00,17.08,15.59,1.49,1.397106,1.059982
2012-11-14 00:00:00,2013-11-14 00:00:00,2012-11-15 00:00:00,2013-11-13 00:00:00,12.78,34.33,-21.55,2.687585,2.654053
2021-10-21 00:00:00,2022-10-21 00:00:00,2021-10-22 00:00:00,2022-10-20 00:00:00,2.08,-18.14,20.22,0.205149,-0.769474
2007-01-04 00:00:00,2008-01-04 00:00:00,2007-01-05 00:00:00,2008-01-03 00:00:00,2.38,4.98,-2.6,0.333261,0.386763
2006-07-21 00:00:00,2007-07-21 00:00:00,2006-07-24 00:00:00,2007-07-20 00:00:00,5.45,23.86,-18.41,1.745279,2.227328
2007-05-22 00:00:00,2008-05-21 00:00:00,2007-05-23 00:00:00,2008-05-20 00:00:00,2.91,-5.11,8.02,0.315479,-0.17852
2020-01-07 00:00:00,2021-01-06 00:00:00,2020-01-08 00:00:00,2021-01-05 00:00:00,-19.13,16.59,-35.72,-0.819555,0.629414
2014-08-04 00:00:00,2015-08-04 00:00:00,2014-08-05 00:00:00,2015-08-03 00:00:00,9.83,11.41,-1.58,1.029059,0.963045
2005-07-24 00:00:00,2006-07-24 00:00:00,2005-07-26 00:00:00,2006-07-21 00:00:00,1.59,2.31,-0.72,0.432861,0.266233
2009-08-29 00:00:00,2010-08-29 00:00:00,2009-09-01 00:00:00,2010-08-27 00:00:00,-8.22,8.69,-16.91,-0.8024,0.546089
2000-07-12 00:00:00,2001-07-12 00:00:00,2000-07-13 00:00:00,2001-07-11 00:00:00,-12.51,-20.08,7.57,-0.952899,-0.902969
2021-01-08 00:00:00,2022-01-08 00:00:00,2021-01-11 00:00:00,2022-01-07 00:00:00,13.7,24.72,-11.02,1.377388,1.774009
2016-05-26 00:00:00,2017-05-26 00:00:00,2016-05-27 00:00:00,2017-05-25 00:00:00,8.34,17.37,-9.03,1.332046,1.733978
2001-04-14 00:00:00,2002-04-14 00:00:00,2001-04-17 00:00:00,2002-04-12 00:00:00,16.44,-5.36,21.8,1.688138,-0.19842
2018-04-26 00:00:00,2019-04-26 00:00:00,2018-04-27 00:00:00,2019-04-25 00:00:00,-11.64,11.69,-23.33,-1.254105,0.825031
2024-06-07 00:00:00,2025-06-07 00:00:00,2024-06-10 00:00:00,2025-06-06 00:00:00,9.44,13.27,-3.83,0.726168,0.718404
2012-01-04 00:00:00,2013-01-03 00:00:00,2012-01-05 00:00:00,2013-01-02 00:00:00,4.79,16.6,-11.81,1.054425,1.270836
2001-11-19 00:00:00,2002-11-19 00:00:00,2001-11-20 00:00:00,2002-11-18 00:00:00,-15.66,-20.05,4.39,-1.320305,-0.734561
2019-05-20 00:00:00,2020-05-19 00:00:00,2019-05-21 00:00:00,2020-05-18 00:00:00,-8.24,5.07,-13.31,-0.292868,0.316488
2017-08-15 00:00:00,2018-08-15 00:00:00,2017-08-16 00:00:00,2018-08-14 00:00:00,4.74,17.12,-12.38,0.588479,1.331174
2019-03-08 00:00:00,2020-03-07 00:00:00,2019-03-11 00:00:00,2020-03-06 00:00:00,0.15,8.85,-8.7,0.073567,0.628425
2005-05-11 00:00:00,2006-05-11 00:00:00,2005-05-12 00:00:00,2006-05-10 00:00:00,0.15,16.34,-16.19,0.067282,1.669786
2016-09-24 00:00:00,2017-09-24 00:00:00,2016-09-27 00:00:00,2017-09-22 00:00:00,9.17,18.05,-8.88,1.583386,2.248519
2002-11-10 00:00:00,2003-11-10 00:00:00,2002-11-12 00:00:00,2003-11-07 00:00:00,-3.45,20.67,-24.12,-0.291,1.150473
2020-02-26 00:00:00,2021-02-25 00:00:00,2020-02-27 00:00:00,2021-02-24 00:00:00,-8.38,34.14,-42.52,-0.288109,1.061575
2019-12-14 00:00:00,2020-12-13 00:00:00,2019-12-17 00:00:00,2020-12-11 00:00:00,-19.82,16.84,-36.66,-0.860792,0.637636
2010-11-28 00:00:00,2011-11-28 00:00:00,2010-11-30 00:00:00,2011-11-25 00:00:00,1.86,0.14,1.72,0.204972,0.116962
2021-12-05 00:00:00,2022-12-05 00:00:00,2021-12-07 00:00:00,2022-12-02 00:00:00,9.05,-11.79,20.84,0.560977,-0.406724
2003-04-20 00:00:00,2004-04-19 00:00:00,2003-04-22 00:00:00,2004-04-16 00:00:00,-4.37,26.59,-30.96,-0.571032,1.942934
2000-07-28 00:00:00,2001-07-28 00:00:00,2000-07-31 00:00:00,2001-07-27 00:00:00,-3.58,-14.57,10.99,-0.240096,-0.598687
2015-05-26 00:00:00,2016-05-25 00:00:00,2015-05-27 00:00:00,2016-05-24 00:00:00,6.8,-0.19,6.99,0.727687,0.071985
2014-10-20 00:00:00,2015-10-20 00:00:00,2014-10-21 00:00:00,2015-10-19 00:00:00,4.51,6.91,-2.4,0.465111,0.526421
2021-02-03 00:00:00,2022-02-03 00:00:00,2021-02-04 00:00:00,2022-02-02 00:00:00,10.21,20.0,-9.79,0.998311,1.455256
2015-09-23 00:00:00,2016-09-22 00:00:00,2015-09-24 00:00:00,2016-09-21 00:00:00,14.75,14.29,0.46,1.9255,0.991132
2022-07-06 00:00:00,2023-07-06 00:00:00,2022-07-07 00:00:00,2023-07-05 00:00:00,19.67,15.78,3.89,1.38861,0.861088
2019-10-25 00:00:00,2020-10-24 00:00:00,2019-10-28 00:00:00,2020-10-23 00:00:00,-17.46,16.21,-33.67,-0.749761,0.625247
2023-05-06 00:00:00,2024-05-05 00:00:00,2023-05-09 00:00:00,2024-05-03 00:00:00,13.74,26.22,-12.48,1.685851,2.107407
2010-08-24 00:00:00,2011-08-24 00:00:00,2010-08-25 00:00:00,2011-08-23 00:00:00,2.5,12.12,-9.62,0.284832,0.720009
2007-10-27 00:00:00,2008-10-26 00:00:00,2007-10-30 00:00:00,2008-10-24 00:00:00,-13.78,-41.93,28.15,-0.755513,-1.490738
2007-03-16 00:00:00,2008-03-15 00:00:00,2007-03-19 00:00:00,2008-03-14 00:00:00,2.42,-6.22,8.64,0.292218,-0.279931
2002-10-27 00:00:00,2003-10-27 00:00:00,2002-10-29 00:00:00,2003-10-24 00:00:00,-0.21,18.88,-19.09,0.025543,1.043303
2013-08-05 00:00:00,2014-08-05 00:00:00,2013-08-06 00:00:00,2014-08-04 00:00:00,2.8,16.48,-13.68,0.756825,1.538737
2005-09-30 00:00:00,2006-09-30 00:00:00,2005-10-03 00:00:00,2006-09-29 00:00:00,1.6,10.94,-9.34,0.434135,1.025518
2014-07-12 00:00:00,2015-07-12 00:00:00,2014-07-15 00:00:00,2015-07-10 00:00:00,4.64,7.27,-2.63,0.519471,0.642522
2009-08-01 00:00:00,2010-08-01 00:00:00,2009-08-04 00:00:00,2010-07-30 00:00:00,-7.38,11.6,-18.98,-0.651757,0.690421
2005-07-19 00:00:00,2006-07-19 00:00:00,2005-07-20 00:00:00,2006-07-18 00:00:00,1.59,2.24,-0.65,0.431997,0.261016
2024-03-27 00:00:00,2025-03-27 00:00:00,2024-03-28 00:00:00,2025-03-26 00:00:00,-0.58,10.09,-10.67,-0.02155,0.775634
2006-07-21 00:00:00,2007-07-21 00:00:00,2006-07-24 00:00:00,2007-07-20 00:00:00,5.45,23.86,-18.41,1.745279,2.227328
2018-08-23 00:00:00,2019-08-23 00:00:00,2018-08-24 00:00:00,2019-08-22 00:00:00,-12.7,3.7,-16.4,-1.159817,0.30584
2007-09-24 00:00:00,2008-09-23 00:00:00,2007-09-25 00:00:00,2008-09-22 00:00:00,-5.01,-18.17,13.16,-0.345302,-0.815799
2001-06-17 00:00:00,2002-06-17 00:00:00,2001-06-19 00:00:00,2002-06-14 00:00:00,20.63,-15.9,36.53,1.63111,-0.81125
2004-09-10 00:00:00,2005-09-10 00:00:00,2004-09-13 00:00:00,2005-09-09 00:00:00,2.89,12.04,-9.15,0.924817,1.162474
2013-06-03 00:00:00,2014-06-03 00:00:00,2013-06-04 00:00:00,2014-06-02 00:00:00,9.47,20.32,-10.85,2.598084,1.732559
2006-08-13 00:00:00,2007-08-13 00:00:00,2006-08-15 00:00:00,2007-08-10 00:00:00,3.5,14.57,-11.07,0.735193,1.243604
2005-11-30 00:00:00,2006-11-30 00:00:00,2005-12-01 00:00:00,2006-11-29 00:00:00,1.58,12.9,-11.32,0.542336,1.268165
2001-07-06 00:00:00,2002-07-06 00:00:00,2001-07-09 00:00:00,2002-07-05 00:00:00,0.0,-15.9,15.9,nan,-0.763419
2009-10-19 00:00:00,2010-10-19 00:00:00,2009-10-20 00:00:00,2010-10-18 00:00:00,5.61,10.44,-4.83,0.517575,0.631313
2023-03-02 00:00:00,2024-03-01 00:00:00,2023-03-03 00:00:00,2024-02-29 00:00:00,16.71,27.61,-10.9,1.902589,2.07735
2008-05-29 00:00:00,2009-05-29 00:00:00,2008-05-30 00:00:00,2009-05-28 00:00:00,-51.62,-33.51,-18.11,-2.37069,-0.672186
2005-07-15 00:00:00,2006-07-15 00:00:00,2005-07-18 00:00:00,2006-07-14 00:00:00,2.95,2.78,0.17,0.798625,0.309769
2019-01-29 00:00:00,2020-01-29 00:00:00,2019-01-30 00:00:00,2020-01-28 00:00:00,12.45,24.48,-12.03,1.397526,1.935747
2006-02-12 00:00:00,2007-02-12 00:00:00,2006-02-14 00:00:00,2007-02-09 00:00:00,3.48,14.76,-11.28,1.159091,1.503353
2021-07-23 00:00:00,2022-07-23 00:00:00,2021-07-26 00:00:00,2022-07-22 00:00:00,3.49,-9.14,12.63,0.293302,-0.376769
2012-03-16 00:00:00,2013-03-16 00:00:00,2012-03-19 00:00:00,2013-03-15 00:00:00,9.37,13.1,-3.73,1.702705,1.032623
2011-05-04 00:00:00,2012-05-03 00:00:00,2011-05-05 00:00:00,2012-05-02 00:00:00,5.78,7.23,-1.45,0.473587,0.42181
2015-02-25 00:00:00,2016-02-25 00:00:00,2015-02-26 00:00:00,2016-02-24 00:00:00,17.95,-6.71,24.66,1.456478,-0.337081
2022-09-05 00:00:00,2023-09-05 00:00:00,2022-09-07 00:00:00,2023-09-01 00:00:00,16.41,15.28,1.13,1.244088,0.886422
2001-08-15 00:00:00,2002-08-15 00:00:00,2001-08-16 00:00:00,2002-08-14 00:00:00,11.57,-21.22,32.79,0.844632,-0.879649
2006-06-15 00:00:00,2007-06-15 00:00:00,2006-06-16 00:00:00,2007-06-14 00:00:00,3.59,24.35,-20.76,1.466308,2.222876
2007-07-16 00:00:00,2008-07-15 00:00:00,2007-07-17 00:00:00,2008-07-14 00:00:00,-10.16,-19.1,8.94,-0.798685,-0.974899
2005-05-13 00:00:00,2006-05-13 00:00:00,2005-05-16 00:00:00,2006-05-12 00:00:00,-0.78,12.61,-13.39,-0.286103,1.302226
2011-04-15 00:00:00,2012-04-14 00:00:00,2011-04-18 00:00:00,2012-04-13 00:00:00,6.74,7.25,-0.51,0.536724,0.423667
2015-08-28 00:00:00,2016-08-27 00:00:00,2015-08-31 00:00:00,2016-08-26 00:00:00,12.84,12.31,0.53,1.612417,0.842309
2003-12-16 00:00:00,2004-12-15 00:00:00,2003-12-17 00:00:00,2004-12-14 00:00:00,4.58,13.46,-8.88,1.078657,1.188144
2023-06-01 00:00:00,2024-05-31 00:00:00,2023-06-02 00:00:00,2024-05-30 00:00:00,15.57,23.9,-8.33,1.930579,1.976399
2024-01-08 00:00:00,2025-01-07 00:00:00,2024-01-09 00:00:00,2025-01-06 00:00:00,18.13,27.25,-9.12,2.104759,2.002105
2008-11-08 00:00:00,2009-11-08 00:00:00,2008-11-11 00:00:00,2009-11-06 00:00:00,-30.41,22.43,-52.84,-1.618126,0.772703
2009-08-29 00:00:00,2010-08-29 00:00:00,2009-09-01 00:00:00,2010-08-27 00:00:00,-1.45,8.69,-10.14,-0.052408,0.546089
2011-03-30 00:00:00,2012-03-29 00:00:00,2011-03-31 00:00:00,2012-03-28 00:00:00,-0.55,8.17,-8.72,0.033338,0.462235
2007-06-29 00:00:00,2008-06-28 00:00:00,2007-07-02 00:00:00,2008-06-27 00:00:00,7.77,-14.29,22.06,0.588805,-0.690469
2006-02-15 00:00:00,2007-02-15 00:00:00,2006-02-16 00:00:00,2007-02-14 00:00:00,3.48,14.82,-11.34,1.156758,1.50182
2004-11-24 00:00:00,2005-11-24 00:00:00,2004-11-26 00:00:00,2005-11-23 00:00:00,1.43,9.16,-7.73,0.385266,0.903996
2021-02-20 00:00:00,2022-02-20 00:00:00,2021-02-23 00:00:00,2022-02-18 00:00:00,13.5,13.55,-0.05,1.264873,0.980828
2013-05-31 00:00:00,2014-05-31 00:00:00,2013-06-03 00:00:00,2014-05-30 00:00:00,11.14,19.6,-8.46,2.833339,1.676531
2002-10-01 00:00:00,2003-10-01 00:00:00,2002-10-02 00:00:00,2003-09-30 00:00:00,-9.44,22.19,-31.63,-1.026215,1.08355
2010-01-19 00:00:00,2011-01-19 00:00:00,2010-01-20 00:00:00,2011-01-18 00:00:00,-4.35,15.96,-20.31,-0.418968,0.92404
2013-09-28 00:00:00,2014-09-28 00:00:00,2013-10-01 00:00:00,2014-09-26 00:00:00,3.92,19.14,-15.22,0.923471,1.785717
2017-06-10 00:00:00,2018-06-10 00:00:00,2017-06-13 00:00:00,2018-06-08 00:00:00,8.17,15.93,-7.76,0.974122,1.26057
2018-05-16 00:00:00,2019-05-16 00:00:00,2018-05-17 00:00:00,2019-05-15 00:00:00,-13.54,6.83,-20.37,-1.435936,0.516771
2015-01-17 00:00:00,2016-01-17 00:00:00,2015-01-21 00:00:00,2016-01-15 00:00:00,9.54,-5.61,15.15,1.061784,-0.288449
2019-08-18 00:00:00,2020-08-17 00:00:00,2019-08-20 00:00:00,2020-08-14 00:00:00,-20.16,18.43,-38.59,-0.851424,0.691061
2005-11-11 00:00:00,2006-11-11 00:00:00,2005-11-14 00:00:00,2006-11-10 00:00:00,1.58,13.8,-12.22,0.542362,1.350765
2020-09-14 00:00:00,2021-09-14 00:00:00,2020-09-15 00:00:00,2021-09-13 00:00:00,7.95,33.24,-25.29,0.80359,2.166834
2023-03-04 00:00:00,2024-03-03 00:00:00,2023-03-07 00:00:00,2024-03-01 00:00:00,13.25,30.73,-17.48,1.627924,2.296052
2011-03-30 00:00:00,2012-03-29 00:00:00,2011-03-31 00:00:00,2012-03-28 00:00:00,1.34,8.17,-6.83,0.16612,0.462236
2022-08-02 00:00:00,2023-08-02 00:00:00,2022-08-03 00:00:00,2023-08-01 00:00:00,25.61,11.94,13.67,1.738118,0.703034
2005-12-03 00:00:00,2006-12-03 00:00:00,2005-12-06 00:00:00,2006-12-01 00:00:00,2.64,12.58,-9.94,0.844931,1.242572
2021-08-15 00:00:00,2022-08-15 00:00:00,2021-08-17 00:00:00,2022-08-12 00:00:00,5.19,-2.45,7.64,0.391403,-0.017188
2022-12-08 00:00:00,2023-12-08 00:00:00,2022-12-09 00:00:00,2023-12-07 00:00:00,11.49,18.35,-6.86,1.222109,1.314252
2012-02-20 00:00:00,2013-02-19 00:00:00,2012-02-22 00:00:00,2013-02-15 00:00:00,8.03,14.3,-6.27,1.512216,1.126327
2013-04-09 00:00:00,2014-04-09 00:00:00,2013-04-10 00:00:00,2014-04-08 00:00:00,8.28,19.01,-10.73,2.305045,1.584678
2003-11-09 00:00:00,2004-11-08 00:00:00,2003-11-11 00:00:00,2004-11-05 00:00:00,3.48,13.34,-9.86,0.813994,1.162454
2020-08-06 00:00:00,2021-08-06 00:00:00,2020-08-07 00:00:00,2021-08-05 00:00:00,8.99,34.0,-25.01,0.844261,2.053597
2023-12-05 00:00:00,2024-12-04 00:00:00,2023-12-06 00:00:00,2024-12-03 00:00:00,18.33,34.59,-16.26,2.416354,2.528711
2024-03-23 00:00:00,2025-03-23 00:00:00,2024-03-26 00:00:00,2025-03-21 00:00:00,7.06,10.09,-3.03,1.03413,0.784398
2012-02-12 00:00:00,2013-02-11 00:00:00,2012-02-14 00:00:00,2013-02-08 00:00:00,8.03,14.78,-6.75,1.512216,1.154544
2022-05-29 00:00:00,2023-05-29 00:00:00,2022-06-01 00:00:00,2023-05-26 00:00:00,11.35,4.28,7.07,0.767067,0.307006
2008-03-27 00:00:00,2009-03-27 00:00:00,2008-03-28 00:00:00,2009-03-26 00:00:00,-53.42,-35.14,-18.28,-2.510565,-0.755056
2018-03-07 00:00:00,2019-03-07 00:00:00,2018-03-08 00:00:00,2019-03-06 00:00:00,-13.59,3.1,-16.69,-1.396833,0.271826
2019-06-23 00:00:00,2020-06-22 00:00:00,2019-06-25 00:00:00,2020-06-19 00:00:00,-10.65,8.27,-18.92,-0.397161,0.410854
2001-07-29 00:00:00,2002-07-29 00:00:00,2001-07-31 00:00:00,2002-07-26 00:00:00,2.18,-28.5,30.68,0.255379,-1.417245
2003-09-29 00:00:00,2004-09-28 00:00:00,2003-09-30 00:00:00,2004-09-27 00:00:00,2.49,12.59,-10.1,0.614299,1.120467
2010-04-02 00:00:00,2011-04-02 00:00:00,2010-04-06 00:00:00,2011-04-01 00:00:00,2.91,14.07,-11.16,0.330571,0.834503
2012-08-26 00:00:00,2013-08-26 00:00:00,2012-08-28 00:00:00,2013-08-23 00:00:00,9.04,20.47,-11.43,2.018221,1.67397
2021-07-30 00:00:00,2022-07-30 00:00:00,2021-08-02 00:00:00,2022-07-29 00:00:00,2.78,-4.51,7.29,0.250533,-0.124523
2006-09-01 00:00:00,2007-09-01 00:00:00,2006-09-05 00:00:00,2007-08-31 00:00:00,3.45,14.15,-10.7,0.719484,1.135913
2008-06-04 00:00:00,2009-06-04 00:00:00,2008-06-05 00:00:00,2009-06-03 00:00:00,-46.82,-31.73,-15.09,-2.184047,-0.612303
2003-03-02 00:00:00,2004-03-01 00:00:00,2003-03-04 00:00:00,2004-02-27 00:00:00,5.66,41.26,-35.6,0.834712,2.463575
2016-02-14 00:00:00,2017-02-13 00:00:00,2016-02-17 00:00:00,2017-02-10 00:00:00,6.9,22.61,-15.71,1.17506,2.002111
2000-05-09 00:00:00,2001-05-09 00:00:00,2000-05-10 00:00:00,2001-05-08 00:00:00,0.0,-7.67,7.67,nan,-0.238937
2009-01-12 00:00:00,2010-01-12 00:00:00,2009-01-13 00:00:00,2010-01-11 00:00:00,-2.62,34.76,-37.38,-0.107595,1.277968
2006-07-18 00:00:00,2007-07-18 00:00:00,2006-07-19 00:00:00,2007-07-17 00:00:00,5.45,25.38,-19.93,1.745289,2.319627
2001-02-09 00:00:00,2002-02-09 00:00:00,2001-02-12 00:00:00,2002-02-08 00:00:00,6.29,-16.39,22.68,0.612768,-0.736243
2016-11-20 00:00:00,2017-11-20 00:00:00,2016-11-22 00:00:00,2017-11-17 00:00:00,8.57,19.27,-10.7,1.711237,2.630026
2000-04-07 00:00:00,2001-04-07 00:00:00,2000-04-10 00:00:00,2001-04-06 00:00:00,-18.35,-24.09,5.74,-1.280182,-1.034687
2013-04-02 00:00:00,2014-04-02 00:00:00,2013-04-03 00:00:00,2014-04-01 00:00:00,7.79,23.72,-15.93,2.155556,1.933002
2014-03-04 00:00:00,2015-03-04 00:00:00,2014-03-05 00:00:00,2015-03-03 00:00:00,6.73,14.64,-7.91,0.846575,1.266045
2003-02-26 00:00:00,2004-02-26 00:00:00,2003-02-27 00:00:00,2004-02-25 00:00:00,-9.21,38.42,-47.63,-0.992715,2.295481
2009-05-10 00:00:00,2010-05-10 00:00:00,2009-05-12 00:00:00,2010-05-07 00:00:00,9.39,24.76,-15.37,1.106726,1.380491
2011-07-18 00:00:00,2012-07-17 00:00:00,2011-07-19 00:00:00,2012-07-16 00:00:00,1.31,4.2,-2.89,0.163103,0.29487
2023-03-14 00:00:00,2024-03-13 00:00:00,2023-03-15 00:00:00,2024-03-12 00:00:00,17.95,34.77,-16.82,2.1281,2.593056
2008-09-17 00:00:00,2009-09-17 00:00:00,2008-09-18 00:00:00,2009-09-16 00:00:00,-46.36,-8.21,-38.15,-2.004357,0.030601
2001-07-04 00:00:00,2002-07-04 00:00:00,2001-07-06 00:00:00,2002-07-03 00:00:00,14.61,-18.68,33.29,1.436482,-0.953913
2003-07-12 00:00:00,2004-07-11 00:00:00,2003-07-15 00:00:00,2004-07-09 00:00:00,-9.07,12.92,-21.99,-1.807794,1.109965
2002-04-12 00:00:00,2003-04-12 00:00:00,2002-04-15 00:00:00,2003-04-11 00:00:00,0.0,-19.84,19.84,nan,-0.670119
2000-02-27 00:00:00,2001-02-26 00:00:00,2000-03-20 00:00:00,2001-02-23 00:00:00,0.0,-13.84,13.84,nan,-0.600329
2017-04-02 00:00:00,2018-04-02 00:00:00,2017-04-04 00:00:00,2018-03-29 00:00:00,11.57,13.88,-2.31,1.472453,1.207077
2023-03-28 00:00:00,2024-03-27 00:00:00,2023-03-29 00:00:00,2024-03-26 00:00:00,16.72,31.14,-14.42,2.127976,2.443362
2002-02-23 00:00:00,2003-02-23 00:00:00,2002-02-26 00:00:00,2003-02-21 00:00:00,-6.63,-22.2,15.57,-0.46055,-0.817627
2016-12-15 00:00:00,2017-12-15 00:00:00,2016-12-16 00:00:00,2017-12-14 00:00:00,9.25,19.73,-10.48,1.85125,2.722418
2017-09-11 00:00:00,2018-09-11 00:00:00,2017-09-12 00:00:00,2018-09-10 00:00:00,4.52,17.37,-12.85,0.572048,1.361252
2019-12-07 00:00:00,2020-12-06 00:00:00,2019-12-10 00:00:00,2020-12-04 00:00:00,-28.85,20.24,-49.09,-1.290632,0.724201
2018-10-04 00:00:00,2019-10-04 00:00:00,2018-10-05 00:00:00,2019-10-03 00:00:00,-8.78,2.91,-11.69,-0.741536,0.255897
2002-09-22 00:00:00,2003-09-22 00:00:00,2002-09-24 00:00:00,2003-09-19 00:00:00,2.37,28.03,-25.66,0.270699,1.258661
2020-05-26 00:00:00,2021-05-26 00:00:00,2020-05-27 00:00:00,2021-05-25 00:00:00,3.64,40.0,-36.36,0.347616,2.073485
2013-01-28 00:00:00,2014-01-28 00:00:00,2013-01-29 00:00:00,2014-01-27 00:00:00,9.31,20.54,-11.23,2.406213,1.728197
2008-01-07 00:00:00,2009-01-06 00:00:00,2008-01-08 00:00:00,2009-01-05 00:00:00,-42.22,-31.55,-10.67,-1.770302,-0.71274
2010-01-19 00:00:00,2011-01-19 00:00:00,2010-01-20 00:00:00,2011-01-18 00:00:00,-6.01,15.96,-21.97,-0.582614,0.924039
2013-03-24 00:00:00,2014-03-24 00:00:00,2013-03-26 00:00:00,2014-03-21 00:00:00,7.79,21.62,-13.83,2.164233,1.792544
2011-08-07 00:00:00,2012-08-06 00:00:00,2011-08-09 00:00:00,2012-08-03 00:00:00,8.39,21.14,-12.75,0.695541,1.019103
