Input Start Date,Input End Date,Start Date,End Date,Model Result,Buy/Hold Result,Delta,Model Sharpe,Buy/Hold Sharpe,SPY Buy/Hold Result,SPY Sharpe,SPY Delta
2012-08-18 00:00:00,2013-08-18 00:00:00,2012-08-21 00:00:00,2013-08-16 00:00:00,6.63,5.82,0.81,0.992197,0.352619,19.59,1.615183,-12.96
2003-07-15 00:00:00,2004-07-14 00:00:00,2003-07-16 00:00:00,2004-07-13 00:00:00,34.44,-28.84,63.28,1.719055,-0.415905,13.72,1.170239,20.72
2014-07-23 00:00:00,2015-07-23 00:00:00,2014-07-24 00:00:00,2015-07-22 00:00:00,-0.99,9.03,-10.02,-0.092063,0.449261,8.5,0.736831,-9.49
2013-08-10 00:00:00,2014-08-10 00:00:00,2013-08-13 00:00:00,2014-08-08 00:00:00,-1.08,34.36,-35.44,-0.232489,1.350569,16.17,1.501596,-17.25
2003-05-06 00:00:00,2004-05-05 00:00:00,2003-05-07 00:00:00,2004-05-04 00:00:00,-16.59,34.27,-50.86,-0.236124,0.77082,21.88,1.63494,-38.47
2005-04-05 00:00:00,2006-04-05 00:00:00,2005-04-06 00:00:00,2006-04-04 00:00:00,-13.24,159.79,-173.03,-1.079441,2.91691,12.03,1.172611,-25.27
2016-06-12 00:00:00,2017-06-12 00:00:00,2016-06-14 00:00:00,2017-06-09 00:00:00,9.5,220.92,-211.42,0.860008,2.586997,19.42,1.9358,-9.92
2006-02-08 00:00:00,2007-02-08 00:00:00,2006-02-09 00:00:00,2007-02-07 00:00:00,-1.8,57.78,-59.58,-0.011168,1.184187,17.0,1.700981,-18.8
2014-07-02 00:00:00,2015-07-02 00:00:00,2014-07-03 00:00:00,2015-07-01 00:00:00,-1.88,10.09,-11.97,-0.201247,0.482326,6.75,0.607584,-8.63
2007-05-17 00:00:00,2008-05-16 00:00:00,2007-05-18 00:00:00,2008-05-15 00:00:00,13.26,1.86,11.4,0.558393,0.328062,-4.79,-0.161504,18.05
2008-01-11 00:00:00,2009-01-10 00:00:00,2008-01-14 00:00:00,2009-01-09 00:00:00,36.24,-72.51,108.75,0.891161,-1.128169,-35.42,-0.85017,71.66
2024-06-22 00:00:00,2025-06-22 00:00:00,2024-06-25 00:00:00,2025-06-20 00:00:00,-2.88,14.12,-17.0,-0.091291,0.521819,10.43,0.592938,-13.31
2017-07-19 00:00:00,2018-07-19 00:00:00,2017-07-20 00:00:00,2018-07-18 00:00:00,10.14,50.69,-40.55,0.88868,1.312003,15.87,1.247022,-5.73
2003-09-07 00:00:00,2004-09-06 00:00:00,2003-09-09 00:00:00,2004-09-03 00:00:00,20.46,-38.19,58.65,1.050843,-0.483641,10.58,0.933577,9.88
2021-09-28 00:00:00,2022-09-28 00:00:00,2021-09-29 00:00:00,2022-09-27 00:00:00,10.56,-39.45,50.01,0.517391,-0.504475,-15.09,-0.648514,25.65
2011-02-11 00:00:00,2012-02-11 00:00:00,2011-02-14 00:00:00,2012-02-10 00:00:00,-25.21,-31.2,5.99,-1.816286,-0.464205,2.81,0.23648,-28.02
2011-12-18 00:00:00,2012-12-17 00:00:00,2011-12-20 00:00:00,2012-12-14 00:00:00,5.13,-8.84,13.97,0.658596,-0.130158,16.38,1.286573,-11.25
2021-01-24 00:00:00,2022-01-24 00:00:00,2021-01-26 00:00:00,2022-01-21 00:00:00,4.88,74.13,-69.25,0.40715,1.453264,15.64,1.161969,-10.76
2020-04-30 00:00:00,2021-04-30 00:00:00,2020-05-01 00:00:00,2021-04-29 00:00:00,-4.64,117.08,-121.72,-0.469373,2.012936,50.92,2.46672,-55.56
2010-08-25 00:00:00,2011-08-25 00:00:00,2010-08-26 00:00:00,2011-08-24 00:00:00,-17.78,33.06,-50.84,-1.634631,0.801816,14.46,0.83255,-32.24
2001-06-07 00:00:00,2002-06-07 00:00:00,2001-06-08 00:00:00,2002-06-06 00:00:00,-9.07,-32.59,23.52,0.097451,-0.159325,-17.48,-0.905804,8.41
2014-04-28 00:00:00,2015-04-28 00:00:00,2014-04-29 00:00:00,2015-04-27 00:00:00,-0.92,20.83,-21.75,-0.078944,0.850539,14.46,1.244058,-15.38
2023-04-28 00:00:00,2024-04-27 00:00:00,2023-05-01 00:00:00,2024-04-26 00:00:00,21.83,203.57,-181.74,1.147541,2.510343,24.09,1.946329,-2.26
2021-01-16 00:00:00,2022-01-16 00:00:00,2021-01-20 00:00:00,2022-01-14 00:00:00,9.09,101.75,-92.66,0.706422,1.792624,22.67,1.649644,-13.58
2016-01-05 00:00:00,2017-01-04 00:00:00,2016-01-06 00:00:00,2017-01-03 00:00:00,13.85,226.64,-212.79,1.542796,2.752854,15.72,1.198698,-1.87
2020-04-28 00:00:00,2021-04-28 00:00:00,2020-04-29 00:00:00,2021-04-27 00:00:00,-4.64,106.44,-111.08,-0.469373,1.889552,44.68,2.192956,-49.32
2014-11-16 00:00:00,2015-11-16 00:00:00,2014-11-18 00:00:00,2015-11-13 00:00:00,-3.91,50.26,-54.17,-0.306314,1.362147,0.53,0.110469,-4.44
2005-08-07 00:00:00,2006-08-07 00:00:00,2005-08-09 00:00:00,2006-08-04 00:00:00,3.21,69.66,-66.45,0.291631,1.450713,5.78,0.57073,-2.57
2005-10-31 00:00:00,2006-10-31 00:00:00,2005-11-01 00:00:00,2006-10-30 00:00:00,-9.26,97.77,-107.03,-0.427384,1.684271,16.46,1.586739,-25.72
2006-12-20 00:00:00,2007-12-20 00:00:00,2006-12-21 00:00:00,2007-12-19 00:00:00,3.99,36.24,-32.25,0.301601,0.906721,4.36,0.351455,-0.37
2007-02-03 00:00:00,2008-02-03 00:00:00,2007-02-06 00:00:00,2008-02-01 00:00:00,25.24,20.2,5.04,1.107371,0.618677,-1.89,-0.026419,27.13
2010-10-02 00:00:00,2011-10-02 00:00:00,2010-10-05 00:00:00,2011-09-30 00:00:00,-16.23,10.51,-26.74,-1.493775,0.451368,-0.55,0.07048,-15.68
2003-02-17 00:00:00,2004-02-17 00:00:00,2003-02-19 00:00:00,2004-02-13 00:00:00,45.58,81.32,-35.74,1.738053,1.245142,37.36,2.210592,8.22
2022-07-05 00:00:00,2023-07-05 00:00:00,2022-07-06 00:00:00,2023-07-03 00:00:00,2.4,180.56,-178.16,0.254147,2.068474,17.69,0.944468,-15.29
2018-04-28 00:00:00,2019-04-28 00:00:00,2018-05-01 00:00:00,2019-04-26 00:00:00,22.45,-21.34,43.79,1.057621,-0.22531,12.88,0.899674,9.57
2006-01-05 00:00:00,2007-01-05 00:00:00,2006-01-06 00:00:00,2007-01-04 00:00:00,-9.16,75.86,-85.02,-0.459941,1.429329,12.34,1.243094,-21.5
2017-05-14 00:00:00,2018-05-14 00:00:00,2017-05-16 00:00:00,2018-05-11 00:00:00,20.25,86.65,-66.4,1.420851,1.803442,15.82,1.258588,4.43
2000-05-10 00:00:00,2001-05-10 00:00:00,2000-05-11 00:00:00,2001-05-09 00:00:00,-49.67,101.78,-151.45,-0.558763,1.175774,-10.12,-0.360198,-39.55
2004-09-20 00:00:00,2005-09-20 00:00:00,2004-09-21 00:00:00,2005-09-19 00:00:00,-14.18,117.66,-131.84,-1.207508,2.112953,11.15,1.086031,-25.33
2010-05-28 00:00:00,2011-05-28 00:00:00,2010-06-01 00:00:00,2011-05-27 00:00:00,0.28,55.01,-54.73,0.07723,1.114226,26.63,1.652868,-26.35
2006-10-26 00:00:00,2007-10-26 00:00:00,2006-10-27 00:00:00,2007-10-25 00:00:00,5.92,60.75,-54.83,0.552153,1.331268,12.16,0.93548,-6.24
2013-06-12 00:00:00,2014-06-12 00:00:00,2013-06-13 00:00:00,2014-06-11 00:00:00,-1.3,37.67,-38.97,-0.285372,1.578358,21.09,1.846916,-22.39
2008-04-18 00:00:00,2009-04-18 00:00:00,2008-04-21 00:00:00,2009-04-17 00:00:00,46.37,-40.82,87.19,1.017255,-0.194666,-35.49,-0.758722,81.86
2014-06-26 00:00:00,2015-06-26 00:00:00,2014-06-27 00:00:00,2015-06-25 00:00:00,-1.88,17.17,-19.05,-0.201247,0.70695,9.28,0.814822,-11.16
2015-02-27 00:00:00,2016-02-27 00:00:00,2015-03-02 00:00:00,2016-02-26 00:00:00,2.99,41.96,-38.97,0.310419,1.135991,-6.07,-0.294784,9.06
2001-05-30 00:00:00,2002-05-30 00:00:00,2001-05-31 00:00:00,2002-05-29 00:00:00,-29.72,-18.44,-11.28,-0.397751,0.098998,-13.7,-0.681708,-16.02
2011-07-01 00:00:00,2012-06-30 00:00:00,2011-07-05 00:00:00,2012-06-29 00:00:00,-18.93,-12.97,-5.96,-1.431382,-0.060859,3.87,0.280928,-22.8
2006-07-05 00:00:00,2007-07-05 00:00:00,2006-07-06 00:00:00,2007-07-03 00:00:00,9.85,115.61,-105.76,0.658141,1.888734,21.73,2.005384,-11.88
2005-01-20 00:00:00,2006-01-20 00:00:00,2005-01-21 00:00:00,2006-01-19 00:00:00,-14.06,110.21,-124.27,-1.297614,2.187229,11.81,1.151956,-25.87
2005-07-22 00:00:00,2006-07-22 00:00:00,2005-07-25 00:00:00,2006-07-21 00:00:00,6.72,36.8,-30.08,0.539026,0.998803,2.44,0.276959,4.28
2015-10-05 00:00:00,2016-10-04 00:00:00,2015-10-06 00:00:00,2016-10-03 00:00:00,1.74,169.0,-167.26,0.324598,2.977427,11.44,0.837046,-9.7
2010-03-16 00:00:00,2011-03-16 00:00:00,2010-03-17 00:00:00,2011-03-15 00:00:00,3.6,-2.43,6.03,0.359668,0.204379,11.94,0.73371,-8.34
2011-05-04 00:00:00,2012-05-03 00:00:00,2011-05-05 00:00:00,2012-05-02 00:00:00,-20.28,-31.14,10.86,-1.656425,-0.556719,7.23,0.421812,-27.51
2011-04-23 00:00:00,2012-04-22 00:00:00,2011-04-26 00:00:00,2012-04-20 00:00:00,-20.22,-30.62,10.4,-1.6539,-0.54071,4.5,0.308857,-24.72
2020-12-24 00:00:00,2021-12-24 00:00:00,2020-12-28 00:00:00,2021-12-23 00:00:00,12.81,129.97,-117.16,0.978872,2.095122,28.13,1.991978,-15.32
2013-03-13 00:00:00,2014-03-13 00:00:00,2013-03-14 00:00:00,2014-03-12 00:00:00,4.24,46.59,-42.35,1.54994,1.847714,21.91,1.812678,-17.67
2000-09-02 00:00:00,2001-09-02 00:00:00,2000-09-06 00:00:00,2001-08-31 00:00:00,72.02,14.28,57.74,1.16079,0.630089,-22.83,-1.041832,94.85
2021-06-03 00:00:00,2022-06-03 00:00:00,2021-06-04 00:00:00,2022-06-02 00:00:00,16.27,11.53,4.74,0.688911,0.473026,0.07,0.094892,16.2
2017-02-06 00:00:00,2018-02-06 00:00:00,2017-02-07 00:00:00,2018-02-05 00:00:00,27.84,80.08,-52.24,2.195148,1.638959,17.52,1.959894,10.32
2005-04-28 00:00:00,2006-04-28 00:00:00,2005-04-29 00:00:00,2006-04-27 00:00:00,-5.15,166.03,-171.18,-0.475044,3.04672,15.2,1.550594,-20.35
2011-06-22 00:00:00,2012-06-21 00:00:00,2011-06-23 00:00:00,2012-06-20 00:00:00,-23.25,-17.03,-6.22,-1.909405,-0.168339,7.84,0.444892,-31.09
2017-08-03 00:00:00,2018-08-03 00:00:00,2017-08-04 00:00:00,2018-08-02 00:00:00,12.53,50.31,-37.78,0.901978,1.306013,16.27,1.266625,-3.74
2007-03-15 00:00:00,2008-03-14 00:00:00,2007-03-16 00:00:00,2008-03-13 00:00:00,39.05,4.23,34.82,1.453214,0.354239,-3.6,-0.12232,42.65
2005-11-06 00:00:00,2006-11-06 00:00:00,2005-11-08 00:00:00,2006-11-03 00:00:00,-14.1,95.91,-110.01,-0.702167,1.651092,13.74,1.354787,-27.84
2003-12-15 00:00:00,2004-12-14 00:00:00,2003-12-16 00:00:00,2004-12-13 00:00:00,34.09,9.52,24.57,1.59504,0.481936,13.42,1.185131,20.67
2004-01-09 00:00:00,2005-01-08 00:00:00,2004-01-12 00:00:00,2005-01-07 00:00:00,54.73,-14.48,69.21,2.333489,0.055613,6.61,0.632898,48.12
2006-10-18 00:00:00,2007-10-18 00:00:00,2006-10-19 00:00:00,2007-10-17 00:00:00,7.52,84.42,-76.9,0.70978,1.691987,14.86,1.136621,-7.34
2004-01-10 00:00:00,2005-01-09 00:00:00,2004-01-13 00:00:00,2005-01-07 00:00:00,51.74,-9.82,61.56,2.212801,0.145122,7.24,0.687838,44.5
2019-06-17 00:00:00,2020-06-16 00:00:00,2019-06-18 00:00:00,2020-06-15 00:00:00,-52.04,140.69,-192.73,-2.082424,1.871983,7.16,0.377991,-59.2
2013-01-14 00:00:00,2014-01-14 00:00:00,2013-01-15 00:00:00,2014-01-13 00:00:00,1.84,31.02,-29.18,1.350481,1.381385,26.03,2.18369,-24.19
2002-10-23 00:00:00,2003-10-23 00:00:00,2002-10-24 00:00:00,2003-10-22 00:00:00,-61.38,64.91,-126.29,-1.592327,1.021759,19.11,1.044414,-80.49
2000-10-05 00:00:00,2001-10-05 00:00:00,2000-10-06 00:00:00,2001-10-04 00:00:00,110.7,-5.64,116.34,1.349169,0.466301,-22.89,-0.990569,133.59
2006-05-08 00:00:00,2007-05-08 00:00:00,2006-05-09 00:00:00,2007-05-07 00:00:00,4.78,9.44,-4.66,0.339657,0.428216,15.93,1.439431,-11.15
2003-06-01 00:00:00,2004-05-31 00:00:00,2003-06-03 00:00:00,2004-05-28 00:00:00,-4.26,-7.05,2.79,-0.016755,0.11756,17.28,1.356146,-21.54
2019-02-14 00:00:00,2020-02-14 00:00:00,2019-02-15 00:00:00,2020-02-13 00:00:00,-6.52,72.77,-79.29,-0.649265,1.72668,23.82,1.866608,-30.34
2004-11-02 00:00:00,2005-11-02 00:00:00,2004-11-03 00:00:00,2005-11-01 00:00:00,-8.82,119.04,-127.86,-0.760953,2.217422,6.89,0.693751,-15.71
2019-03-02 00:00:00,2020-03-01 00:00:00,2019-03-05 00:00:00,2020-02-28 00:00:00,-15.35,73.15,-88.5,-1.350559,1.616129,8.19,0.652525,-23.54
2013-10-04 00:00:00,2014-10-04 00:00:00,2013-10-07 00:00:00,2014-10-03 00:00:00,-1.5,19.17,-20.67,-0.331337,0.84814,19.66,1.81754,-21.16
2009-02-13 00:00:00,2010-02-13 00:00:00,2009-02-17 00:00:00,2010-02-12 00:00:00,-2.36,121.58,-123.94,0.031947,1.760473,39.54,1.516097,-41.9
2006-06-07 00:00:00,2007-06-07 00:00:00,2006-06-08 00:00:00,2007-06-06 00:00:00,-6.03,69.84,-75.87,-0.239577,1.35313,22.98,2.116064,-29.01
2009-04-09 00:00:00,2010-04-09 00:00:00,2009-04-13 00:00:00,2010-04-08 00:00:00,-6.31,44.89,-51.2,-0.253788,1.028258,41.15,2.032573,-47.46
2022-01-20 00:00:00,2023-01-20 00:00:00,2022-01-21 00:00:00,2023-01-19 00:00:00,21.18,-28.21,49.39,0.893602,-0.213416,-9.83,-0.309888,31.01
2016-05-02 00:00:00,2017-05-02 00:00:00,2016-05-03 00:00:00,2017-05-01 00:00:00,14.83,201.97,-187.14,1.760649,2.576887,18.17,1.774865,-3.34
2006-09-30 00:00:00,2007-09-30 00:00:00,2006-10-03 00:00:00,2007-09-28 00:00:00,16.95,92.08,-75.13,1.395541,1.770479,16.55,1.264943,0.4
2005-09-24 00:00:00,2006-09-24 00:00:00,2005-09-27 00:00:00,2006-09-22 00:00:00,-20.4,80.18,-100.58,-1.096299,1.533522,10.13,0.960179,-30.53
2007-08-06 00:00:00,2008-08-05 00:00:00,2007-08-07 00:00:00,2008-08-04 00:00:00,18.69,-63.58,82.27,0.713335,-1.161279,-13.71,-0.648452,32.4
2009-10-06 00:00:00,2010-10-06 00:00:00,2009-10-07 00:00:00,2010-10-05 00:00:00,4.66,-18.56,23.22,0.371885,-0.211167,11.85,0.696544,-7.19
2015-01-26 00:00:00,2016-01-26 00:00:00,2015-01-27 00:00:00,2016-01-25 00:00:00,4.81,47.18,-42.37,0.448779,1.2783,-5.54,-0.279327,10.35
2021-04-07 00:00:00,2022-04-07 00:00:00,2021-04-08 00:00:00,2022-04-06 00:00:00,-18.7,70.59,-89.29,-1.059,1.305074,10.74,0.756192,-29.44
2017-11-30 00:00:00,2018-11-30 00:00:00,2017-12-01 00:00:00,2018-11-29 00:00:00,13.84,-20.17,34.01,0.695093,-0.234454,5.49,0.43488,8.35
2014-03-13 00:00:00,2015-03-13 00:00:00,2014-03-14 00:00:00,2015-03-12 00:00:00,-4.07,29.41,-33.48,-0.68107,1.121109,14.34,1.221294,-18.41
2002-03-05 00:00:00,2003-03-05 00:00:00,2002-03-06 00:00:00,2003-03-04 00:00:00,-26.04,-78.43,52.39,-0.048998,-1.093288,-28.0,-1.10939,1.96
2017-11-17 00:00:00,2018-11-17 00:00:00,2017-11-20 00:00:00,2018-11-16 00:00:00,15.55,-23.0,38.55,0.771785,-0.340227,7.91,0.600648,7.64
2022-02-27 00:00:00,2023-02-27 00:00:00,2022-03-01 00:00:00,2023-02-24 00:00:00,30.13,-0.72,30.85,1.203799,0.305368,-6.32,-0.1591,36.45
2023-07-08 00:00:00,2024-07-07 00:00:00,2023-07-11 00:00:00,2024-07-05 00:00:00,23.21,196.82,-173.61,1.212311,2.654867,27.11,2.243836,-3.9
2023-07-13 00:00:00,2024-07-12 00:00:00,2023-07-14 00:00:00,2024-07-11 00:00:00,23.21,180.27,-157.06,1.20987,2.512694,25.59,2.124349,-2.38
2011-06-02 00:00:00,2012-06-01 00:00:00,2011-06-03 00:00:00,2012-05-31 00:00:00,-1.04,-32.67,31.63,0.021799,-0.633569,2.92,0.241365,-3.96
2014-06-18 00:00:00,2015-06-18 00:00:00,2014-06-19 00:00:00,2015-06-17 00:00:00,2.46,14.69,-12.23,0.345174,0.631248,9.28,0.818978,-6.82
2006-04-13 00:00:00,2007-04-13 00:00:00,2006-04-17 00:00:00,2007-04-12 00:00:00,5.83,2.19,3.64,0.391459,0.289569,14.51,1.322137,-8.68
2015-11-02 00:00:00,2016-11-01 00:00:00,2015-11-03 00:00:00,2016-10-31 00:00:00,0.93,152.66,-151.73,0.181742,2.804224,2.9,0.276181,-1.97
2014-08-30 00:00:00,2015-08-30 00:00:00,2014-09-03 00:00:00,2015-08-28 00:00:00,-0.41,17.46,-17.87,0.019903,0.674428,1.35,0.166122,-1.76
2020-10-23 00:00:00,2021-10-23 00:00:00,2020-10-26 00:00:00,2021-10-22 00:00:00,8.54,73.12,-64.58,0.907829,1.590403,35.39,2.371749,-26.85
2018-07-07 00:00:00,2019-07-07 00:00:00,2018-07-10 00:00:00,2019-07-05 00:00:00,47.62,-36.49,84.11,1.821139,-0.632577,9.13,0.652662,38.49
2014-03-15 00:00:00,2015-03-15 00:00:00,2014-03-18 00:00:00,2015-03-13 00:00:00,-4.07,26.6,-30.67,-0.682434,1.041533,11.83,1.032516,-15.9
2006-08-16 00:00:00,2007-08-16 00:00:00,2006-08-17 00:00:00,2007-08-15 00:00:00,19.85,60.81,-40.96,1.48283,1.376215,10.46,0.91174,9.39
2003-12-30 00:00:00,2004-12-29 00:00:00,2003-12-31 00:00:00,2004-12-28 00:00:00,25.1,-1.94,27.04,1.193217,0.290782,10.98,0.99715,14.12
2004-11-24 00:00:00,2005-11-24 00:00:00,2004-11-26 00:00:00,2005-11-23 00:00:00,-9.55,89.83,-99.38,-0.71316,1.907242,9.16,0.904001,-18.71
2001-01-16 00:00:00,2002-01-16 00:00:00,2001-01-17 00:00:00,2002-01-15 00:00:00,134.8,191.21,-56.41,1.641711,1.708354,-12.61,-0.540126,147.41
2011-02-23 00:00:00,2012-02-23 00:00:00,2011-02-24 00:00:00,2012-02-22 00:00:00,-23.93,-30.15,6.22,-1.326546,-0.475108,6.07,0.373522,-30.0
2001-09-26 00:00:00,2002-09-26 00:00:00,2001-09-27 00:00:00,2002-09-25 00:00:00,10.69,-64.3,74.99,0.480209,-0.682507,-16.34,-0.635715,27.03
2011-02-28 00:00:00,2012-02-28 00:00:00,2011-03-01 00:00:00,2012-02-27 00:00:00,-14.48,-28.55,14.07,-0.583972,-0.433539,6.96,0.410491,-21.44
2014-08-04 00:00:00,2015-08-04 00:00:00,2014-08-05 00:00:00,2015-08-03 00:00:00,1.19,16.87,-15.68,0.186511,0.699748,11.41,0.96304,-10.22
2014-05-16 00:00:00,2015-05-16 00:00:00,2014-05-19 00:00:00,2015-05-15 00:00:00,2.46,16.87,-14.41,0.345174,0.712087,14.76,1.250739,-12.3
2019-03-22 00:00:00,2020-03-21 00:00:00,2019-03-25 00:00:00,2020-03-20 00:00:00,-33.52,18.81,-52.33,-1.333866,0.602306,-16.33,-0.538702,-17.19
2020-01-30 00:00:00,2021-01-29 00:00:00,2020-01-31 00:00:00,2021-01-28 00:00:00,-49.05,121.17,-170.22,-1.835544,1.658966,19.57,0.704633,-68.62
2003-01-15 00:00:00,2004-01-15 00:00:00,2003-01-16 00:00:00,2004-01-14 00:00:00,-50.07,117.1,-167.17,-1.179305,1.47374,25.35,1.493672,-75.42
2023-10-26 00:00:00,2024-10-25 00:00:00,2023-10-27 00:00:00,2024-10-24 00:00:00,30.19,246.8,-216.61,1.377034,2.692563,42.95,3.047592,-12.76
2018-08-28 00:00:00,2019-08-28 00:00:00,2018-08-29 00:00:00,2019-08-27 00:00:00,37.89,-41.72,79.61,1.457268,-0.751032,0.37,0.105065,37.52
2009-01-11 00:00:00,2010-01-11 00:00:00,2009-01-13 00:00:00,2010-01-08 00:00:00,10.19,142.48,-132.29,0.48158,1.844092,34.57,1.275138,-24.38
2015-02-28 00:00:00,2016-02-28 00:00:00,2015-03-03 00:00:00,2016-02-26 00:00:00,1.22,44.64,-43.42,0.162109,1.190821,-5.69,-0.270628,6.91
2014-07-21 00:00:00,2015-07-21 00:00:00,2014-07-22 00:00:00,2015-07-20 00:00:00,1.42,8.5,-7.08,0.214526,0.431824,9.37,0.803852,-7.95
2014-02-14 00:00:00,2015-02-14 00:00:00,2014-02-18 00:00:00,2015-02-13 00:00:00,-4.07,26.87,-30.94,-0.68107,1.038303,16.09,1.364119,-20.16
2018-02-07 00:00:00,2019-02-07 00:00:00,2018-02-08 00:00:00,2019-02-06 00:00:00,38.99,-29.47,68.46,1.430855,-0.415755,7.88,0.545919,31.11
2020-04-07 00:00:00,2021-04-07 00:00:00,2020-04-08 00:00:00,2021-04-06 00:00:00,0.84,107.99,-107.15,0.131773,1.8963,50.58,2.279017,-49.74
2019-11-07 00:00:00,2020-11-06 00:00:00,2019-11-08 00:00:00,2020-11-05 00:00:00,-50.17,173.17,-223.34,-1.918717,2.053902,15.56,0.604419,-65.73
2013-05-22 00:00:00,2014-05-22 00:00:00,2013-05-23 00:00:00,2014-05-21 00:00:00,-0.69,27.13,-27.82,-0.139691,1.197558,16.62,1.432961,-17.31
2015-06-08 00:00:00,2016-06-07 00:00:00,2015-06-09 00:00:00,2016-06-06 00:00:00,-3.01,114.56,-117.57,-0.251705,2.185788,3.55,0.29425,-6.56
2011-11-11 00:00:00,2012-11-10 00:00:00,2011-11-14 00:00:00,2012-11-09 00:00:00,-11.16,-17.02,5.86,-1.447037,-0.375418,12.48,0.89164,-23.64
2012-07-05 00:00:00,2013-07-05 00:00:00,2012-07-06 00:00:00,2013-07-03 00:00:00,8.35,7.32,1.03,1.83235,0.400334,21.7,1.705595,-13.35
2002-11-14 00:00:00,2003-11-14 00:00:00,2002-11-15 00:00:00,2003-11-13 00:00:00,-47.13,59.17,-106.3,-0.82033,0.991501,18.29,1.038748,-65.42
2007-07-13 00:00:00,2008-07-12 00:00:00,2007-07-16 00:00:00,2008-07-11 00:00:00,31.34,-62.52,93.86,1.017521,-1.132523,-18.4,-0.932503,49.74
2004-06-06 00:00:00,2005-06-06 00:00:00,2004-06-08 00:00:00,2005-06-03 00:00:00,-11.95,28.4,-40.35,-0.544234,0.75148,6.65,0.656676,-18.6
2023-10-30 00:00:00,2024-10-29 00:00:00,2023-10-31 00:00:00,2024-10-28 00:00:00,40.45,244.68,-204.23,1.845087,2.681243,40.77,2.931237,-0.32
2008-12-10 00:00:00,2009-12-10 00:00:00,2008-12-11 00:00:00,2009-12-09 00:00:00,29.54,91.58,-62.04,0.970554,1.389077,28.35,1.054833,1.19
2022-01-04 00:00:00,2023-01-04 00:00:00,2022-01-05 00:00:00,2023-01-03 00:00:00,12.65,-48.09,60.74,0.594451,-0.735956,-17.38,-0.674928,30.03
2014-01-05 00:00:00,2015-01-05 00:00:00,2014-01-07 00:00:00,2015-01-02 00:00:00,-0.4,26.95,-27.35,-0.067335,1.081491,14.15,1.24732,-14.55
2022-03-27 00:00:00,2023-03-27 00:00:00,2022-03-29 00:00:00,2023-03-24 00:00:00,50.11,-6.46,56.57,1.937634,0.195545,-12.8,-0.476443,62.91
2015-07-13 00:00:00,2016-07-12 00:00:00,2015-07-14 00:00:00,2016-07-11 00:00:00,-1.59,165.28,-166.87,-0.110086,2.717701,3.49,0.287103,-5.08
2014-08-04 00:00:00,2015-08-04 00:00:00,2014-08-05 00:00:00,2015-08-03 00:00:00,-1.16,16.87,-18.03,-0.098103,0.699748,11.41,0.96304,-12.57
2014-06-30 00:00:00,2015-06-30 00:00:00,2014-07-01 00:00:00,2015-06-29 00:00:00,0.08,9.16,-9.08,0.05023,0.452257,6.31,0.573401,-6.23
2021-02-18 00:00:00,2022-02-18 00:00:00,2021-02-19 00:00:00,2022-02-17 00:00:00,-8.73,64.33,-73.06,-0.421629,1.265638,13.55,0.978396,-22.28
2019-03-01 00:00:00,2020-02-29 00:00:00,2019-03-04 00:00:00,2020-02-28 00:00:00,-15.35,72.86,-88.21,-1.347846,1.60853,8.04,0.641101,-23.39
2019-03-16 00:00:00,2020-03-15 00:00:00,2019-03-19 00:00:00,2020-03-13 00:00:00,-21.56,37.54,-59.1,-1.454278,0.951664,-3.25,-0.031168,-18.31
2010-09-03 00:00:00,2011-09-03 00:00:00,2010-09-07 00:00:00,2011-09-02 00:00:00,-38.32,29.33,-67.65,-1.895051,0.747517,9.64,0.59441,-47.96
2003-03-28 00:00:00,2004-03-27 00:00:00,2003-03-31 00:00:00,2004-03-26 00:00:00,-40.5,89.05,-129.55,-0.830416,1.318774,33.09,2.226319,-73.59
2022-08-09 00:00:00,2023-08-09 00:00:00,2022-08-10 00:00:00,2023-08-08 00:00:00,5.26,147.01,-141.75,0.489053,1.883168,8.59,0.539424,-3.33
2012-11-18 00:00:00,2013-11-18 00:00:00,2012-11-20 00:00:00,2013-11-15 00:00:00,1.84,43.03,-41.19,1.353199,1.759292,32.19,2.550974,-30.35
2011-10-28 00:00:00,2012-10-27 00:00:00,2011-10-31 00:00:00,2012-10-26 00:00:00,-11.49,-18.58,7.09,-1.486454,-0.414123,15.04,0.993833,-26.53
2004-10-14 00:00:00,2005-10-14 00:00:00,2004-10-15 00:00:00,2005-10-13 00:00:00,-13.65,138.67,-152.32,-1.066733,2.387826,7.66,0.782727,-21.31
2004-05-18 00:00:00,2005-05-18 00:00:00,2004-05-19 00:00:00,2005-05-17 00:00:00,-4.61,19.76,-24.37,-0.115057,0.631557,9.71,0.908382,-14.32
2012-03-01 00:00:00,2013-03-01 00:00:00,2012-03-02 00:00:00,2013-02-28 00:00:00,-4.04,-16.65,12.61,-0.568738,-0.433381,12.86,1.001113,-16.9
2023-08-24 00:00:00,2024-08-23 00:00:00,2023-08-25 00:00:00,2024-08-22 00:00:00,33.8,168.98,-135.18,1.593608,2.260168,28.19,2.09058,5.61
2011-05-02 00:00:00,2012-05-01 00:00:00,2011-05-03 00:00:00,2012-04-30 00:00:00,11.32,-30.81,42.13,0.598585,-0.549297,5.22,0.338268,6.1
2018-02-19 00:00:00,2019-02-19 00:00:00,2018-02-21 00:00:00,2019-02-15 00:00:00,37.79,-34.67,72.46,1.501569,-0.57816,4.66,0.363357,33.13
